0,0,2.111848
1,29,2.583087
2,57,1.588250
3,84,1.413717
0,113,1.989675
1,142,2.722714
2,170,2.199115
3,198,1.658063
0,225,1.239184
1,253,2.705260
2,281,2.757620
3,308,2.111848
0,334,1.221730
1,361,2.600541
2,390,3.071779
3,418,2.495821
0,447,0.820305
1,476,2.705260
2,503,0.314159
3,532,2.705260
0,561,0.349066
1,587,3.054326
2,614,0.628319
3,641,0.052360
0,667,0.279253
1,694,2.775074
2,721,1.082104
3,747,0.244346
0,775,3.001966
1,803,2.844887
2,830,1.378810
3,857,0.104720
0,886,2.932153
1,914,2.844887
2,941,1.797689
3,968,0.820305
0,995,2.391101
1,1024,2.809980
2,1050,1.850049
3,1076,0.925025
0,1104,1.850049
1,1133,2.408554
2,1159,2.600541
0,1215,1.640609
1,1241,2.583087
2,1269,2.879793
3,1297,1.727876
0,1326,1.588250
1,1353,2.408554
2,1380,0.296706
3,1407,1.780236
0,1433,0.959931
1,1462,2.094395
2,1490,0.663225
3,1517,1.745329
0,1545,0.698132
1,1572,2.338741
2,1599,0.488692
3,1626,2.234021
0,1652,0.383972
1,1678,1.797689
2,1707,1.012291
3,1733,2.565634
0,1759,2.914700
1,1788,1.954769
2,1817,1.326450
3,1844,2.600541
0,1870,2.740167
1,1898,1.431170
2,1924,1.570796
3,1951,3.001966
0,1977,2.321288
1,2004,1.378810
2,2032,2.251475
3,2059,0.296706
0,2088,1.884956
2,2140,2.408554
0,2196,1.553343
1,2225,1.064651
2,2251,2.757620
3,2280,0.715585
0,2308,1.047198
1,2336,0.872665
2,2364,0.000000
3,2391,0.802851
0,2417,0.715585
1,2445,0.593412
2,2471,0.471239
3,2500,0.820305
0,2529,0.401426
1,2557,0.122173
2,2584,0.541052
3,2612,1.047198
0,2640,3.089233
1,2669,3.106686
2,2697,0.977384
3,2723,1.221730
0,2750,3.019420
1,2779,2.879793
2,2808,1.256637
3,2836,1.710423
0,2864,2.565634
1,2891,2.600541
2,2918,1.762783
3,2945,1.832596
0,2974,2.181662
1,3000,2.234021
