0,0,0.785398
1,27,0.052360
2,56,0.139626
3,84,1.082104
0,112,0.925025
1,141,0.087266
2,170,0.506145
3,197,1.151917
0,226,0.698132
1,254,2.687807
2,283,0.523599
3,311,1.448623
0,338,0.401426
1,366,0.174533
2,394,1.151917
3,423,1.884956
0,451,0.052360
1,478,0.017453
2,505,1.291544
3,532,2.129302
0,559,0.122173
1,588,0.122173
2,617,1.396263
3,646,2.722714
0,672,2.897247
1,699,0.000000
2,725,1.867502
3,753,3.089233
0,781,2.687807
1,809,0.034907
2,838,2.146755
3,864,0.226893
0,891,2.548181
1,918,0.174533
2,944,2.286381
3,971,0.523599
0,1000,2.426008
1,1026,0.069813
2,1052,2.775074
3,1079,1.029744
0,1106,1.780236
1,1135,0.122173
2,1161,3.071779
3,1187,0.942478
0,1213,1.675516
1,1242,3.054326
2,1269,0.331613
3,1297,1.466077
0,1326,1.204277
1,1354,3.124139
2,1381,0.436332
3,1410,1.797689
0,1438,1.047198
1,1465,2.844887
2,1493,0.733038
3,1519,2.007129
0,1547,0.855211
1,1576,2.722714
2,1603,0.925025
3,1629,2.792527
0,1656,0.663225
1,1685,2.862340
2,1713,1.326450
3,1739,2.583087
0,1768,0.506145
1,1794,2.548181
2,1823,1.361357
3,1852,0.052360
0,1881,0.157080
1,1908,2.513274
2,1935,1.919862
3,1962,0.471239
0,1990,2.827433
1,2017,2.234021
2,2043,2.076942
3,2072,0.715585
1,2127,2.216568
2,2156,2.111848
3,2185,1.186824
0,2212,2.146755
1,2239,2.321288
2,2268,2.687807
3,2294,1.570796
0,2321,1.832596
1,2350,2.042035
2,2379,2.792527
3,2405,1.535890
0,2434,2.042035
1,2460,1.832596
2,2486,3.071779
3,2512,2.303835
0,2540,1.413717
1,2568,1.448623
2,2595,0.017453
3,2623,2.391101
0,2649,0.994838
1,2675,1.274090
2,2703,0.383972
3,2732,2.391101
0,2759,0.785398
1,2787,1.396263
2,2815,0.698132
3,2842,2.949606
0,2871,0.296706
1,2898,1.326450
2,2926,0.610865
3,2955,0.209440
0,2981,0.087266
