0,0,1.570796
1,26,0.506145
2,55,2.181662
3,82,0.104720
1,138,0.453786
2,164,2.303835
3,190,0.418879
0,217,1.029744
1,244,0.994838
2,271,2.914700
3,300,0.785398
0,328,0.453786
1,356,0.733038
2,383,3.124139
3,412,1.012291
0,440,0.226893
1,469,0.663225
2,497,0.244346
3,525,1.466077
0,553,0.314159
2,609,0.575959
3,636,2.373648
0,665,3.019420
1,692,0.296706
2,721,0.663225
3,749,2.356194
0,777,2.914700
1,805,0.593412
2,832,1.291544
3,860,2.652900
0,886,2.879793
1,915,0.418879
2,941,1.570796
3,970,0.104720
0,999,2.443461
1,1025,0.331613
2,1051,1.710423
3,1078,0.087266
0,1107,2.181662
1,1133,0.523599
2,1161,1.954769
3,1187,0.767945
0,1213,1.815142
1,1241,0.087266
2,1270,2.042035
3,1297,0.925025
0,1325,1.658063
1,1352,0.052360
2,1381,2.408554
3,1410,1.343904
0,1439,1.361357
1,1468,0.209440
2,1495,2.705260
3,1524,1.919862
0,1553,1.274090
1,1580,3.036873
2,1608,2.687807
3,1637,2.076942
0,1664,0.802851
1,1692,2.949606
2,1721,2.932153
3,1748,2.426008
0,1775,0.872665
1,1803,0.052360
2,1829,0.122173
3,1855,2.809980
0,1881,0.279253
1,1909,2.757620
2,1937,0.506145
3,1964,0.244346
0,1993,0.017453
1,2021,2.757620
2,2048,0.820305
3,2075,0.453786
0,2104,0.226893
1,2130,2.879793
2,2159,0.767945
3,2187,0.680678
0,2214,2.722714
1,2243,2.548181
2,2270,0.820305
3,2296,1.099557
0,2323,2.478368
1,2352,2.373648
2,2380,1.308997
3,2408,1.483530
0,2437,2.042035
1,2465,2.286381
2,2494,1.448623
3,2520,1.483530
0,2547,1.570796
1,2573,1.902409
2,2602,1.937315
3,2628,1.989675
0,2655,1.535890
1,2681,2.094395
2,2709,1.675516
0,2764,1.500983
1,2793,1.658063
2,2819,2.111848
3,2847,2.565634
1,2905,1.535890
2,2934,2.181662
3,2962,2.792527
0,2988,0.680678
