0,0,1.692969
2,54,0.767945
3,80,2.391101
0,109,1.396263
1,135,1.500983
2,164,1.326450
3,193,2.495821
0,220,1.029744
1,246,1.431170
2,274,1.605703
3,303,2.548181
0,331,0.820305
2,387,2.007129
3,416,2.897247
0,445,0.436332
1,474,1.605703
2,501,2.478368
3,530,0.401426
0,557,0.296706
1,583,1.483530
2,611,2.635447
3,637,0.279253
0,666,3.054326
1,695,1.605703
2,724,3.124139
3,751,0.872665
0,779,2.600541
1,807,1.518436
2,836,0.366519
3,865,0.942478
0,893,2.286381
1,922,1.239184
2,951,0.383972
3,980,1.186824
0,1009,1.989675
1,1038,1.553343
2,1064,1.186824
0,1118,1.588250
1,1147,1.762783
2,1174,1.710423
3,1201,1.884956
0,1227,1.361357
1,1255,1.658063
2,1283,1.762783
3,1312,2.111848
0,1339,1.378810
1,1368,1.221730
2,1394,2.164208
3,1422,2.199115
0,1448,0.488692
1,1474,1.343904
2,1502,2.391101
3,1529,2.967060
0,1556,0.191986
1,1584,0.925025
2,1613,0.087266
3,1641,3.036873
0,1670,0.191986
1,1697,1.012291
2,1726,0.000000
3,1754,0.261799
0,1782,2.757620
1,1811,0.733038
2,1839,0.383972
3,1868,0.401426
0,1894,2.530727
1,1923,0.436332
2,1950,0.890118
3,1978,0.837758
0,2005,2.059489
1,2033,0.453786
2,2059,1.204277
3,2086,0.663225
0,2112,1.727876
1,2141,0.104720
2,2170,1.291544
3,2196,0.959931
0,2223,1.326450
1,2249,0.069813
2,2278,2.094395
3,2304,1.221730
0,2332,1.204277
1,2361,3.036873
2,2387,2.164208
3,2413,1.413717
0,2442,0.506145
1,2468,2.722714
2,2495,2.216568
3,2524,1.780236
0,2551,0.244346
1,2578,2.495821
2,2604,2.583087
3,2632,2.094395
0,2658,3.106686
1,2685,2.495821
2,2711,3.071779
3,2740,2.408554
0,2769,2.792527
1,2798,1.815142
2,2826,0.226893
3,2854,2.460914
0,2881,2.460914
1,2910,1.884956
2,2939,0.750492
0,2996,1.954769
