0,0,0.575959
1,28,2.495821
2,54,0.645772
3,82,2.635447
0,109,0.680678
1,136,2.775074
2,164,0.855211
3,191,2.844887
0,217,0.279253
1,246,2.722714
3,298,0.296706
0,325,0.122173
1,353,2.740167
2,381,1.535890
3,409,0.593412
0,437,2.984513
1,466,2.548181
2,493,1.745329
3,521,0.855211
0,548,0.017453
1,576,2.705260
2,604,1.989675
3,630,1.099557
0,657,2.844887
1,685,2.635447
2,712,2.268928
3,741,1.797689
0,769,2.513274
1,797,2.600541
2,824,2.426008
3,853,2.007129
0,879,2.652900
1,906,2.705260
2,934,2.932153
3,960,2.583087
0,988,2.251475
1,1016,2.303835
2,1045,2.949606
3,1072,2.617994
0,1098,1.884956
1,1126,2.722714
2,1153,0.261799
3,1181,0.139626
0,1209,1.518436
1,1235,2.757620
2,1262,0.226893
3,1288,0.488692
0,1317,1.466077
1,1345,2.460914
2,1371,0.802851
3,1399,0.872665
0,1425,1.361357
1,1451,2.565634
2,1477,1.169371
3,1506,1.308997
0,1534,0.994838
1,1562,2.443461
2,1591,0.942478
3,1617,1.640609
0,1645,0.715585
1,1671,2.268928
2,1697,1.239184
3,1724,2.199115
0,1750,0.418879
1,1779,1.972222
2,1807,1.710423
3,1834,2.042035
0,1862,0.261799
1,1890,2.216568
2,1918,1.954769
3,1945,2.583087
0,1972,0.034907
1,2001,2.356194
2,2027,2.199115
3,2055,3.071779
0,2081,3.089233
1,2109,1.658063
2,2136,2.635447
3,2163,0.436332
0,2189,2.600541
1,2215,1.902409
2,2241,2.321288
3,2269,0.628319
0,2298,2.705260
1,2327,1.658063
2,2355,2.600541
3,2384,0.663225
0,2413,2.146755
1,2439,1.378810
2,2468,0.174533
3,2495,1.151917
0,2521,1.902409
1,2548,1.553343
2,2575,0.104720
3,2602,1.797689
0,2628,1.500983
1,2654,1.343904
2,2683,3.124139
3,2712,2.024582
0,2739,1.291544
1,2766,1.151917
2,2793,0.261799
3,2822,2.548181
0,2851,0.959931
1,2880,0.925025
2,2909,0.837758
3,2935,2.652900
0,2962,0.785398
1,2991,0.383972
