0,0,2.600541
1,26,2.617994
2,53,0.209440
3,81,0.628319
0,107,2.268928
1,136,2.199115
2,162,0.506145
3,190,0.872665
0,216,2.268928
1,245,2.530727
2,274,0.925025
3,303,1.588250
0,332,1.832596
1,361,2.565634
2,389,1.308997
3,418,1.640609
0,444,1.692969
1,471,2.530727
2,497,1.780236
3,524,1.989675
0,553,1.361357
1,582,3.001966
2,610,2.111848
3,636,2.199115
0,665,1.186824
1,692,2.583087
2,718,2.321288
3,745,2.844887
0,772,0.628319
1,800,2.443461
2,827,2.722714
3,854,0.279253
0,883,0.366519
1,909,2.530727
2,935,2.897247
3,964,0.314159
0,990,0.087266
1,1016,2.530727
2,1042,0.279253
3,1069,0.453786
0,1098,0.052360
1,1124,2.443461
2,1151,0.890118
3,1178,0.680678
0,1204,2.530727
1,1233,2.251475
2,1260,0.925025
3,1289,0.820305
0,1315,2.548181
1,1344,2.164208
2,1373,1.448623
3,1402,1.169371
0,1429,2.076942
1,1456,2.286381
2,1484,1.396263
3,1511,1.535890
0,1538,1.850049
1,1564,2.338741
2,1593,1.989675
3,1622,1.762783
0,1651,1.186824
1,1679,1.850049
2,1707,2.356194
3,1736,2.251475
0,1765,1.117011
1,1792,1.815142
2,1819,2.565634
3,1846,2.234021
0,1872,0.645772
1,1901,1.605703
2,1927,3.019420
3,1954,2.792527
0,1980,0.366519
1,2008,1.431170
2,2037,0.104720
3,2065,2.844887
1,2120,1.151917
2,2146,0.314159
3,2175,0.104720
0,2203,3.071779
1,2229,1.291544
2,2255,0.610865
3,2281,0.331613
0,2309,2.234021
1,2337,0.767945
2,2363,1.047198
3,2391,0.680678
0,2419,2.373648
1,2447,0.907571
2,2476,1.466077
3,2503,0.750492
0,2530,2.094395
1,2556,0.453786
2,2583,1.343904
0,2638,1.448623
1,2667,0.279253
2,2696,2.024582
3,2723,0.977384
0,2750,1.099557
1,2776,3.124139
2,2805,1.850049
3,2831,1.413717
0,2857,0.645772
1,2884,2.600541
2,2913,2.216568
3,2942,1.500983
0,2970,0.366519
1,2999,2.879793
