0,0,1.692969
1,26,2.757620
2,52,2.513274
3,78,1.727876
1,133,2.897247
2,162,2.844887
3,191,2.443461
0,219,1.134464
1,246,2.914700
2,272,0.139626
3,301,2.251475
0,328,1.169371
1,357,3.124139
2,385,0.383972
3,413,2.216568
0,440,0.750492
2,498,0.872665
3,524,2.827433
0,551,0.523599
1,577,0.000000
2,604,1.378810
3,630,0.453786
0,658,2.914700
1,686,3.124139
2,713,1.658063
3,742,0.593412
0,770,2.844887
1,799,2.775074
2,828,2.094395
3,857,0.680678
0,886,2.652900
1,914,3.001966
2,942,2.076942
0,997,1.919862
1,1026,2.687807
2,1054,2.775074
3,1082,0.959931
0,1109,1.745329
1,1136,2.478368
2,1164,3.106686
3,1190,1.570796
0,1217,1.064651
1,1244,2.583087
2,1273,0.383972
3,1302,1.797689
0,1328,0.750492
1,1356,2.478368
2,1382,0.575959
0,1437,0.593412
1,1466,2.495821
2,1495,1.169371
3,1522,2.129302
0,1548,0.191986
1,1576,1.989675
2,1602,1.535890
3,1629,2.426008
0,1657,3.106686
1,1683,1.919862
2,1710,1.762783
3,1736,2.600541
0,1765,2.443461
1,1792,1.884956
2,1818,1.850049
3,1846,2.914700
0,1873,2.286381
1,1901,1.378810
2,1930,2.495821
3,1959,3.071779
0,1987,1.815142
1,2013,1.256637
2,2040,2.879793
3,2066,0.087266
0,2093,1.605703
1,2121,0.872665
2,2148,0.279253
3,2174,0.645772
0,2201,1.378810
1,2228,0.645772
2,2254,0.279253
3,2280,0.471239
0,2309,0.942478
1,2336,0.366519
2,2362,0.715585
3,2388,0.872665
0,2416,0.506145
1,2444,0.244346
2,2470,0.785398
3,2498,1.012291
0,2527,0.052360
1,2556,3.089233
2,2582,1.221730
3,2608,1.343904
0,2634,2.792527
1,2662,2.740167
2,2688,1.815142
3,2714,1.256637
0,2741,2.513274
1,2767,2.617994
2,2795,1.727876
3,2824,1.745329
0,2851,2.111848
1,2879,2.426008
2,2908,2.181662
3,2935,1.640609
0,2961,1.658063
