0,0,2.984513
1,27,2.007129
3,84,2.007129
0,110,2.687807
1,137,2.164208
2,163,3.071779
3,192,2.565634
0,219,2.670354
1,246,2.216568
2,272,0.471239
3,299,2.583087
0,326,2.495821
1,353,2.251475
3,409,3.071779
0,438,2.111848
1,465,2.094395
2,493,1.047198
0,545,1.623156
1,573,2.268928
2,601,0.837758
3,628,0.558505
0,655,1.518436
1,682,2.164208
2,709,1.378810
3,735,0.820305
0,764,1.466077
1,790,2.286381
2,817,1.727876
3,845,1.378810
0,873,0.959931
1,900,2.111848
2,927,2.321288
3,956,1.658063
0,984,1.029744
1,1011,1.972222
2,1040,2.775074
3,1069,2.199115
0,1096,0.575959
1,1123,2.111848
2,1151,2.373648
3,1179,2.356194
0,1208,0.558505
1,1237,1.727876
2,1266,3.054326
3,1293,2.600541
0,1320,0.244346
1,1349,2.059489
2,1376,0.087266
3,1404,0.244346
0,1433,3.001966
1,1462,1.850049
2,1488,0.122173
3,1515,0.087266
0,1542,2.705260
1,1569,1.623156
2,1598,0.523599
3,1625,0.558505
0,1653,2.565634
1,1679,1.553343
3,1734,0.820305
0,1763,2.321288
1,1791,1.466077
2,1819,1.274090
3,1845,1.413717
0,1874,2.024582
1,1901,1.431170
2,1928,1.588250
3,1956,1.623156
0,1985,1.727876
1,2012,1.047198
2,2041,1.291544
3,2068,2.076942
0,2094,1.535890
1,2120,1.082104
2,2148,1.815142
3,2174,2.286381
0,2200,1.029744
1,2229,0.925025
2,2255,2.129302
3,2282,2.426008
0,2308,0.733038
1,2337,1.029744
2,2365,2.286381
3,2393,3.036873
0,2422,0.645772
1,2450,0.418879
2,2477,2.234021
3,2504,0.087266
0,2530,0.209440
1,2559,0.436332
2,2585,2.844887
3,2612,0.541052
0,2640,0.000000
1,2667,0.506145
2,2694,2.740167
3,2720,0.663225
0,2749,2.687807
1,2775,0.139626
2,2802,2.984513
3,2828,0.767945
0,2856,2.391101
1,2882,2.932153
2,2908,0.174533
3,2936,1.151917
0,2964,2.007129
