0,0,3.036873
1,26,0.034907
2,53,2.670354
3,79,0.436332
0,105,2.652900
1,134,2.932153
2,161,3.001966
3,189,0.401426
0,218,2.495821
1,245,0.226893
2,272,0.191986
3,298,0.698132
0,327,2.286381
1,353,0.034907
2,380,0.785398
3,407,1.256637
0,433,1.972222
1,459,3.054326
2,488,0.994838
3,515,1.658063
0,543,1.692969
1,569,2.949606
2,597,1.605703
3,623,1.797689
0,649,1.396263
1,675,3.019420
2,704,1.692969
3,732,2.181662
0,760,1.483530
1,786,2.844887
2,814,1.815142
3,841,2.495821
0,867,1.308997
1,893,2.862340
2,921,2.094395
3,950,2.670354
0,976,0.628319
1,1005,2.792527
2,1031,2.652900
3,1059,0.191986
0,1086,0.209440
1,1115,2.949606
2,1143,3.071779
3,1171,0.261799
0,1198,0.069813
1,1224,2.879793
2,1251,3.124139
0,1304,2.879793
1,1333,2.443461
2,1359,0.349066
3,1386,1.047198
0,1412,2.809980
1,1440,2.426008
2,1467,0.802851
3,1495,1.256637
0,1522,2.426008
1,1550,2.391101
2,1576,0.872665
3,1605,1.396263
0,1633,1.727876
1,1662,1.972222
2,1689,1.274090
3,1717,1.762783
0,1746,1.588250
1,1774,1.937315
2,1802,1.082104
3,1829,1.884956
0,1857,1.221730
1,1886,2.094395
2,1914,1.780236
3,1941,2.059489
0,1969,0.907571
1,1996,1.867502
2,2024,2.042035
3,2053,2.740167
0,2080,0.767945
1,2109,1.675516
2,2135,2.303835
3,2164,2.809980
0,2190,0.436332
1,2219,1.466077
2,2247,2.740167
3,2276,2.844887
0,2304,0.104720
1,2333,1.204277
2,2360,2.600541
3,2386,2.932153
0,2412,3.036873
1,2439,0.872665
3,2496,0.436332
1,2554,0.558505
2,2582,2.914700
3,2611,0.855211
0,2640,2.094395
1,2668,0.593412
2,2696,0.418879
3,2723,0.663225
0,2752,1.815142
1,2778,0.418879
2,2805,0.488692
3,2834,1.029744
0,2863,1.535890
1,2889,0.052360
2,2918,0.383972
3,2947,1.396263
0,2973,1.151917
