22.4331,56.3785,11.0814,-0.5134
22.7189,56.4143,11.0787,-0.5079
23.0848,56.3416,11.1541,-0.5558
23.3718,56.2442,11.0208,-0.5808
23.7375,56.0917,11.0277,-0.6926
24.1090,55.9405,11.1450,-0.8614
24.3734,56.0042,10.6898,-0.5677
24.6169,55.9521,10.9670,-0.5112
24.8827,56.0629,11.0505,-1.4007
25.2376,56.0200,10.4473,-0.4251
25.3766,56.0817,10.8316,-0.6904
25.9225,56.0144,11.4833,-0.5273
26.3372,56.0798,11.5366,-0.2244
26.7256,56.0746,11.5347,-0.2220
26.6689,56.1288,10.2812,0.1183
26.8994,56.0810,10.1953,0.0649
27.1436,56.0431,10.1775,-0.0160
27.5077,56.0092,10.2837,-0.2628
27.5866,56.0025,10.0561,-0.1962
27.9165,56.0113,10.1269,-0.1533
28.2338,56.0378,10.0524,-0.3155
28.4310,56.0400,9.9705,-0.1775
28.8137,56.0135,10.1161,-0.2016
29.0751,56.0442,9.9400,-0.3060
29.2654,56.0669,9.9835,-0.1369
29.6072,55.9380,9.8725,0.1951
30.1710,55.9888,9.9248,0.2062
30.4455,56.0568,9.8823,-0.1331
30.7831,55.9515,9.8056,0.0522
30.9591,56.0253,10.1366,-0.1168
31.2365,55.9867,9.7518,-0.3370
31.6229,55.9816,9.8281,0.0481
31.8460,55.9750,9.8267,0.1575
32.0086,55.9631,10.0704,0.0458
32.3327,55.9865,9.9784,-0.0084
32.5835,55.9535,9.9911,0.0359
32.8749,55.9807,9.9352,0.2096
33.0823,56.1020,9.8286,0.2681
33.1115,56.1177,9.4691,0.0644
33.3234,56.1255,9.4651,0.0598
33.5798,56.0830,9.5030,-0.0307
34.0812,55.9971,9.7850,-0.1873
34.2146,55.9410,9.6715,-0.2544
35.0876,55.6623,9.8982,-0.8644
35.7309,55.9988,11.3291,-0.0838
36.0921,55.9199,11.2287,-0.2637
36.3001,56.3119,10.8764,0.8592
36.8175,56.2818,11.4894,0.6962
36.9824,56.2243,10.8722,0.3770
37.1636,56.0460,10.4624,-0.0753
37.5938,55.8698,10.8124,-0.5723
37.4645,56.0309,10.1546,-0.1467
37.7796,56.0982,9.9249,-0.2817
38.0487,56.0955,9.9393,-0.2459
38.3547,56.1147,9.8819,-0.1630
38.3507,56.0914,9.4013,0.1655
38.6549,56.1291,9.5969,0.2223
38.9507,56.3873,9.6849,0.8810
39.2159,56.3916,9.7627,0.6284
39.7580,56.1404,10.2903,0.2150
39.9191,56.0453,9.7905,-0.0823
40.1899,56.0818,9.8014,0.0485
40.5134,55.9156,9.9720,-0.7521
40.3946,55.9710,9.2782,-0.3338
40.9179,56.0431,9.7890,-0.0609
41.2319,56.1376,9.9270,0.1970
41.5966,56.0392,9.9529,0.0193
41.8746,56.0988,10.2981,-0.2130
42.3702,56.0322,10.8124,-0.0439
42.7146,56.0082,10.7276,-0.1154
43.0514,56.0681,10.6250,0.0539
43.6375,56.0728,10.4290,0.0226
43.9469,55.9849,10.3787,-0.1525
44.3180,55.9004,10.4205,-0.2566
44.1347,55.9565,9.9157,0.0871
44.5006,55.9510,9.7838,-0.0198
44.7998,56.0380,9.7172,-0.1245
44.9784,56.0190,9.6934,0.0706
45.1967,56.0758,10.0616,-0.2035
45.9535,56.0849,10.7562,0.1280
46.0575,55.7797,10.2398,-0.5373
46.3068,55.8636,10.1931,-0.3017
46.3579,56.0660,9.7891,-0.0038
46.7315,56.0810,9.6983,-0.0564
46.9602,56.0560,9.6593,-0.1133
47.1634,55.9960,9.6676,-0.1908
47.3878,55.9599,9.6319,-0.1632
47.6778,56.0690,10.0474,0.0927
48.0215,56.1175,9.9525,-0.0396
48.3019,56.0817,9.9390,0.0690
48.5264,56.0833,10.1063,-0.0640
48.8241,56.0312,10.1788,0.0077
49.1300,56.0248,10.1854,-0.0565
49.4076,56.0196,10.1831,-0.0333
49.7210,55.9452,9.8627,0.1940
49.9714,55.9240,9.9220,0.2293
50.3238,55.9642,9.8321,0.1210
50.4520,56.1926,9.8082,0.4583
50.7853,56.0181,10.0328,0.2727
51.1036,56.1180,10.1130,0.3211
51.4244,55.9740,9.7973,-0.0251
51.7195,56.0290,9.8005,-0.1294
51.9610,56.0818,9.8678,-0.1858
52.0728,56.0063,10.1967,-0.0254
52.3558,56.0124,10.1876,-0.0347
