24.5720,25.0497,9.3358,1.3418
24.7521,25.1414,9.3299,1.3594
25.0808,25.1449,9.4003,1.3091
25.3010,25.1613,9.3987,1.3056
25.5247,25.1425,9.3644,1.2439
25.8182,25.1483,9.5045,0.9539
26.0851,25.1072,9.3960,1.0232
26.4373,25.2285,9.4544,1.1713
26.6384,25.1572,8.7133,0.5170
26.8908,25.1280,9.0463,0.1715
27.0950,25.1106,9.0843,0.1634
27.4861,25.1678,9.5061,0.4691
27.6899,25.2081,9.5107,0.4719
28.0319,25.1485,9.8224,-0.1275
28.2659,25.1017,9.6834,-0.0891
28.6798,25.1953,9.8260,0.0889
28.9517,25.1800,9.8107,0.0765
29.1773,25.1445,9.8445,-0.1231
29.4035,25.1118,9.7909,-0.0672
29.8282,25.1457,9.9995,0.1923
29.9911,25.1391,9.7671,0.0203
30.0367,25.2808,9.6169,0.3828
30.6238,25.0894,10.0336,0.2354
30.8326,25.1559,9.8249,0.0272
31.1801,25.1366,9.9859,0.1365
31.4421,25.2132,10.0479,-0.0505
31.6936,25.1719,9.9253,-0.0083
31.9584,25.1699,9.9393,0.0084
32.2371,25.1685,9.9449,0.0117
32.4855,25.1515,9.9107,0.1182
32.8190,25.1624,10.0931,0.0506
33.0703,25.3039,10.5165,0.5965
33.3485,25.3105,10.3001,0.4000
33.6242,25.1949,10.3737,0.1313
33.8477,25.1981,10.1313,0.2214
34.1981,25.1331,9.8490,-0.1370
34.4686,25.1367,9.8707,-0.1255
34.6886,25.1334,9.8226,0.0920
34.9657,25.1495,10.3710,-0.1377
35.2479,25.1332,10.3306,-0.1902
35.4653,25.1049,9.9352,-0.4080
35.7540,25.0270,9.9371,-0.4184
35.8600,25.0323,9.5979,-0.2709
36.5771,25.1578,9.8212,-0.0607
36.8157,25.1632,9.8254,0.2203
37.2056,25.1246,9.9706,0.1835
37.3377,25.1282,9.8239,-0.0729
37.5943,25.1426,10.2623,0.1176
37.8580,25.1598,10.2666,0.0819
38.1796,25.1997,9.8729,0.2825
38.4138,25.2149,9.8325,0.2256
38.6408,25.2411,9.8261,0.2230
39.0018,25.1479,9.8354,-0.1204
39.0855,25.1617,9.6894,-0.0423
39.4950,25.3979,10.0486,0.4634
39.7414,25.4469,9.9957,0.4438
40.0066,25.4831,9.9957,0.4297
40.6600,25.2425,11.0978,0.0316
40.8274,25.1304,10.6022,-0.2880
41.0214,25.1204,10.3605,-0.3011
41.4123,24.9507,10.4942,-0.6815
41.5122,25.1249,10.0873,-0.3354
41.7893,25.1010,10.1065,-0.3078
42.0044,25.0200,9.8668,-0.3966
42.3483,25.0703,9.9070,0.2067
42.5273,25.1699,10.1777,0.0377
42.8931,25.1618,10.2527,0.1434
43.0304,25.1422,10.0395,0.0915
43.3935,25.1784,10.0030,-0.1965
43.7704,25.0103,10.1377,-0.2882
44.0761,25.0146,10.1886,-0.2138
44.2710,24.9964,10.0222,-0.2656
44.4842,25.1338,10.0616,-0.0767
44.8387,25.1603,9.7359,0.1557
44.9415,25.1047,9.5704,-0.0875
45.2796,25.1361,9.6961,-0.0515
45.7673,25.0176,9.8613,-0.2251
46.3716,25.0976,9.9971,-0.1439
46.6835,25.0702,10.0569,0.2955
46.8383,25.1463,10.1822,0.1938
47.2265,25.1738,10.0140,-0.1034
47.4534,25.0755,9.8502,-0.1184
47.8356,25.0860,9.9843,0.3431
48.0026,25.1067,10.1380,0.2166
48.3503,25.2330,10.0482,0.0772
48.6403,25.1800,9.8008,0.0158
48.8942,25.1255,9.9641,0.3421
49.1522,25.1184,9.9973,0.3135
49.4183,25.1746,10.0052,0.3263
49.6197,25.2554,9.8106,0.2856
49.8747,25.2346,9.7636,0.1715
50.2320,25.2393,10.1790,-0.2110
50.4652,25.1628,10.2971,-0.0238
50.9056,25.2058,9.8791,-0.1385
51.1844,25.0951,9.9877,0.0979
51.3510,25.1948,10.1379,-0.0409
51.5786,25.1010,10.1934,0.1077
51.8714,25.1239,10.2275,0.1149
52.1699,25.1337,10.2131,0.0875
52.5189,25.1604,10.2478,0.0548
52.7799,25.1670,10.0252,-0.3027
53.1091,25.1013,10.1358,-0.2809
53.3943,25.1295,10.2268,-0.1032
53.5946,25.0661,9.9229,0.2006
53.9667,25.1868,9.7688,-0.0542
54.1113,25.1804,9.9886,-0.0135
54.3560,25.1441,10.0122,0.0270
