24.7431,33.9519,10.3527,-0.7067
25.0058,33.9096,10.3482,-0.6936
25.2021,33.9119,10.4260,-0.7742
25.5398,33.9584,10.4511,-0.7252
25.7942,33.9829,10.4047,-1.0681
26.2642,33.6967,10.5874,-1.5228
26.4251,33.6984,10.2615,-1.2966
26.9341,33.8193,10.6701,-0.6048
27.2698,33.8130,10.6966,-0.5104
27.5144,33.9033,10.4115,-0.1816
27.5289,33.9579,10.1573,-0.1201
27.7793,33.9267,9.8525,-0.3704
28.0640,33.9556,9.9163,-0.2647
28.3471,34.0591,9.8350,-0.0936
28.6037,34.0483,9.8717,-0.1529
28.8556,33.9673,10.1019,0.0803
29.1411,33.9596,10.1267,0.1167
29.5090,33.9451,10.1928,-0.0484
29.6649,33.9519,9.8220,0.0835
29.9118,33.8986,9.9066,0.1693
30.2153,33.8913,9.8897,0.1467
30.4696,34.2682,9.5912,0.8503
30.9281,34.2104,10.0871,0.4541
31.1471,34.1778,10.0028,0.3652
31.4106,34.1576,9.9431,0.2935
31.6141,33.9385,10.1218,-0.1247
31.9450,33.9679,10.1632,-0.1224
32.1848,34.0181,9.8723,-0.4227
32.4614,33.9497,9.8684,-0.4273
32.7422,33.9697,9.8414,-0.3490
33.0016,33.9250,9.8271,-0.3432
33.0644,33.5987,9.2611,-1.0388
33.5150,33.8101,9.8632,-0.2912
33.8000,33.9515,9.7511,0.0492
34.1096,33.9172,10.1814,-0.1414
34.4009,33.8076,10.0834,-0.2416
34.6844,33.8350,10.1529,-0.1704
34.8814,34.0218,10.0399,0.1865
35.1199,34.0036,10.0528,0.1805
35.4169,34.0126,10.0280,0.1949
35.6764,33.9316,10.2153,0.3261
35.9612,33.9582,10.2483,0.2055
36.2116,34.0336,9.7994,0.4213
36.4429,34.0803,9.7722,0.3920
36.5637,34.0873,9.5776,0.2368
36.9051,33.9768,9.6300,-0.0235
37.3930,34.0222,9.9640,-0.1909
37.5717,33.9191,10.2799,0.1395
37.9050,33.9723,10.3194,0.1700
38.2922,33.9299,10.3854,-0.1432
38.5108,33.8742,9.9006,0.1221
38.7555,33.9231,10.0289,0.2068
39.0420,33.9013,9.9348,0.1891
39.2973,33.9819,9.9398,0.1999
39.7593,33.9740,10.4154,-0.0640
39.9588,33.9316,10.2872,-0.2005
40.2771,33.9128,10.2901,-0.1985
40.5304,34.0990,10.2153,0.2775
40.8118,34.1521,10.1422,0.3192
40.9689,33.9771,9.9509,0.1546
41.2995,33.9487,9.5757,-0.1228
41.5228,33.9638,9.5768,-0.1336
41.8554,33.9707,9.6733,-0.1924
42.1150,33.9653,9.6938,-0.1701
42.4653,33.9209,9.9159,-0.0424
42.7129,33.8895,9.9042,0.0965
42.8564,33.9314,10.1310,-0.0489
43.1921,33.9559,10.2314,0.1061
43.4728,33.9094,9.9593,-0.0474
43.7686,33.9090,9.9596,-0.0391
44.0803,33.8991,9.8331,0.0395
44.3152,33.9634,9.7543,-0.1011
44.6273,33.9500,9.8150,-0.0645
44.8837,33.9395,9.8173,0.0115
45.2034,33.9664,9.9593,-0.0846
45.3868,33.8692,10.1200,0.0965
45.9829,34.0281,9.9983,-0.1792
46.1833,34.0574,10.0605,-0.2050
46.4756,34.0554,10.0555,-0.2105
46.8366,33.9479,10.3475,-0.0904
47.1605,34.0145,10.3585,0.1421
47.4427,34.0401,10.3254,0.1665
47.4692,33.9864,10.1077,-0.1480
47.8158,33.9462,9.6796,-0.2913
48.1041,33.9582,9.6957,-0.1813
48.2849,33.9321,9.6341,-0.1331
48.5316,33.9247,9.6543,-0.1099
48.8500,33.9359,10.1809,0.0884
49.2267,33.9970,10.2243,0.3555
49.4997,34.1798,10.0702,0.4814
49.7249,34.0339,9.8580,0.2241
50.0873,34.1397,10.1923,0.3433
50.2546,33.8859,10.1611,0.0097
50.6499,33.9505,10.3493,-0.1862
51.1552,33.9217,10.0956,-0.3620
51.4293,33.9521,10.1253,-0.1926
51.7066,33.9556,9.7086,0.1845
51.9531,34.1251,9.8602,0.3691
52.1373,34.1712,9.7150,0.3279
52.3917,34.0700,9.6582,0.1440
52.7763,33.9770,10.1282,-0.3046
53.0738,33.9484,10.1812,-0.2396
53.3062,33.9919,9.9458,-0.3153
53.5690,33.6991,9.8399,-0.6658
53.7803,33.7346,9.7374,-0.4309
54.0806,34.0006,10.1750,0.0854
54.3923,34.0414,10.0218,0.0429
54.7056,33.9282,10.1296,0.3447
