26.3289,41.3115,39.9780,-0.0320
27.3936,41.3138,39.9720,-0.0392
28.5764,41.3045,39.9725,-0.0497
29.6480,41.3001,40.0000,0.0000
30.8045,41.2999,40.0000,0.0000
31.8589,41.2851,40.0194,0.0341
32.8789,41.3372,40.1105,0.1075
33.9608,41.3337,40.0000,0.0000
35.1220,41.3361,40.0000,0.0000
36.1629,41.3397,40.0000,-0.0000
37.1966,41.3748,40.0000,0.0000
38.3606,41.3167,40.0276,0.1416
39.4844,41.3497,40.0000,0.0000
40.4865,41.4358,39.9371,-0.0062
41.5370,41.3882,39.7127,-0.1334
42.6874,41.3834,39.9611,-0.0223
43.7418,41.3960,39.7673,-0.0894
44.8380,41.4314,39.7535,0.0839
45.9381,41.3165,40.0935,-0.1488
47.1483,41.2954,40.0966,0.0313
48.2663,41.3092,40.1351,-0.0452
49.3156,41.3218,40.1363,0.1678
50.3862,41.3219,39.9409,0.3229
51.4874,41.3277,39.8836,0.2678
52.6817,41.3750,39.9163,0.0264
53.8284,41.3432,39.9431,0.0248
56.0093,41.2559,40.0149,-0.3075
57.0629,41.3092,40.0883,-0.3125
58.1531,41.2124,39.9425,0.0630
59.2360,41.2696,40.0307,-0.0274
60.3662,41.2711,40.0152,-0.0084
61.4768,41.2912,39.9971,-0.3133
62.5958,41.2950,40.0373,-0.2556
63.7881,41.2530,40.0541,-0.1525
64.8807,41.2616,40.2694,-0.1843
65.9813,41.2598,40.0000,0.0000
