25.1279,52.5297,39.8040,0.3073
26.2129,52.5336,39.8046,0.3001
27.3503,52.5148,39.7902,0.3117
28.4688,52.4308,39.8391,0.3445
29.5184,52.4510,39.8295,0.3152
30.6179,52.4204,39.8261,0.3279
31.7304,52.3847,39.8989,0.2868
32.8031,52.3965,39.8724,0.2684
33.9140,52.3977,39.8677,0.2567
35.1256,52.4738,40.1411,-0.1549
36.2079,52.4638,40.0209,-0.0202
37.2180,52.4138,40.0125,-0.0251
38.3124,52.4383,40.0890,-0.1076
39.4297,52.4344,40.0950,-0.1143
40.5083,52.4788,39.7775,-0.0173
41.6438,52.5098,40.0185,0.1449
42.7766,52.5330,40.0363,0.0789
43.9374,52.5465,40.0000,0.0000
45.0294,52.5453,40.0000,0.0000
46.1533,52.5229,39.8088,0.0855
47.2642,52.5145,39.7111,-0.0266
48.3393,52.5282,39.6990,0.1267
49.4284,52.5187,39.8385,0.0171
50.5790,52.5135,39.7408,-0.0513
51.6209,52.5170,39.8001,-0.0013
52.6648,52.4704,39.7967,-0.2628
53.7515,52.4140,39.9431,-0.2274
54.8791,52.4661,40.1686,-0.1742
56.0284,52.4070,39.9668,-0.3047
57.0745,52.5185,40.0167,0.1898
58.2366,52.5189,40.0380,0.1684
59.2641,52.5105,39.8733,0.0384
60.3224,52.5190,40.1213,0.1461
61.3639,52.5228,40.1270,0.1691
62.4367,52.5353,40.0332,0.2741
63.4608,52.5235,39.8292,0.0861
64.5291,52.5226,39.7062,0.0483
