27.8352,50.8572,39.7600,0.3921
28.8940,50.9636,39.7598,0.4053
30.8816,50.9545,39.6856,0.3662
32.0991,50.9100,39.6860,0.3673
33.1666,50.8858,39.6902,0.3502
34.1743,50.9975,39.7932,0.2869
35.2311,50.9296,39.7482,0.2553
36.3020,50.9026,39.7236,0.2032
37.3995,50.8715,39.7186,0.2265
38.5757,50.8604,39.7275,0.2210
39.5968,50.8386,39.8400,0.2991
40.6525,50.8494,39.7879,0.2057
41.7829,50.8346,39.7825,0.2361
42.9160,50.8504,40.0000,0.0000
44.0574,50.8521,39.9863,0.0089
45.1853,50.8505,39.9805,0.0107
46.2697,50.8526,40.0000,0.0000
47.2485,50.9096,40.0664,0.0994
48.3255,50.9611,39.7125,-0.1471
49.3940,50.9679,39.7688,-0.0797
50.4995,50.9308,39.7724,-0.2133
51.6751,50.8914,39.8510,-0.2792
52.7793,50.8773,40.2243,-0.0142
53.9134,50.8706,40.2613,0.0142
55.0012,50.8676,40.2619,0.0247
56.0965,50.8588,40.3211,-0.0293
57.2602,50.8580,40.3176,-0.0320
58.3045,50.8575,40.3246,-0.0281
59.3883,50.8774,40.0504,0.0341
60.4770,50.8424,39.7330,0.0550
61.5243,50.8150,39.9237,0.1399
62.6203,50.8118,39.8498,0.1667
63.6661,50.8108,39.8941,0.1000
64.7667,50.8674,39.8977,0.2148
65.8586,50.8765,39.7657,0.0849
67.0200,50.8633,40.0460,0.1591
