18.1657,57.0516,39.7772,0.0488
19.2113,57.0523,39.7775,0.0476
20.3486,57.0210,39.7588,0.0624
22.5377,57.0570,39.7375,0.0167
23.5939,57.0252,39.7021,0.1100
24.7343,57.0224,39.7697,0.0735
25.7069,56.9240,40.0000,0.0000
26.8989,57.0599,39.9573,-0.0134
28.0715,57.0427,39.8422,0.0106
29.2291,57.0469,40.0000,0.0000
30.2315,57.0000,40.2264,-0.1694
31.3756,57.0465,40.2900,0.0439
32.5327,57.0709,40.1269,0.1931
33.6237,57.0702,40.1101,0.0925
34.7783,57.0679,40.2056,0.1981
35.8562,57.0584,40.1580,0.0626
37.0196,57.0523,40.1800,-0.0206
38.0350,57.0687,39.8535,0.1699
39.1281,57.0799,40.0264,0.2707
40.2314,57.0409,39.8174,-0.1723
41.2694,57.0433,39.8106,-0.1390
42.3408,57.0492,39.7201,-0.0781
43.4859,57.0239,40.0000,0.0000
44.6001,57.0449,39.9635,-0.0082
45.7513,57.0616,39.9959,0.0009
46.8884,57.0414,39.7800,-0.0828
48.0496,57.0701,40.1029,0.0744
49.2090,57.0671,40.2798,0.1694
50.3255,57.0175,40.0896,-0.0802
51.3488,57.0537,39.9552,0.0093
52.5128,57.0813,39.9691,-0.0209
53.6045,57.0501,40.0669,-0.0891
54.6738,57.0082,40.0652,-0.2829
55.7057,57.0499,39.8188,-0.0580
56.8713,57.0542,39.9153,0.0039
57.9862,57.0509,39.8591,-0.0366
