0,0,0.610865
1,28,2.827433
0,113,0.034907
1,139,3.071779
2,168,1.483530
3,195,1.082104
0,224,1.954769
1,250,0.139626
2,279,2.722714
3,306,2.286381
0,335,0.750492
1,362,3.036873
2,388,0.837758
3,414,0.366519
0,442,2.617994
1,468,2.687807
2,495,2.216568
3,521,1.466077
0,548,1.623156
1,576,2.234021
2,605,0.523599
3,633,2.408554
0,662,0.000000
1,689,1.675516
2,718,1.518436
3,746,0.034907
0,773,1.762783
2,828,2.792527
3,856,1.064651
0,883,0.069813
1,910,2.565634
2,938,0.541052
3,965,1.832596
0,991,2.024582
