0,0,0.855211
1,26,0.314159
2,52,2.478368
3,79,0.052360
0,105,3.019420
1,134,0.191986
2,163,0.680678
3,192,1.047198
0,221,1.919862
1,249,0.296706
2,278,2.164208
3,307,2.600541
0,334,0.575959
1,362,3.054326
2,389,0.261799
3,415,0.436332
0,443,2.548181
1,470,2.617994
2,499,1.710423
3,525,1.518436
0,553,1.343904
1,580,2.076942
2,608,2.373648
3,636,2.757620
0,665,0.000000
1,691,1.029744
2,717,0.453786
3,746,0.418879
0,775,1.832596
1,801,0.174533
2,828,1.047198
3,856,1.466077
0,884,0.296706
1,910,2.268928
2,939,2.199115
3,966,2.164208
0,995,2.146755
