0,0,2.321288
1,27,1.902409
2,55,0.157080
3,83,0.401426
0,109,2.076942
1,138,2.635447
2,165,1.588250
3,192,1.850049
0,221,0.837758
1,250,2.967060
2,277,2.967060
3,304,2.967060
0,331,3.071779
1,359,3.089233
2,387,1.396263
3,415,1.431170
0,443,1.919862
1,472,0.052360
2,498,2.740167
3,524,2.443461
0,552,0.855211
1,580,3.071779
2,609,1.151917
3,635,0.366519
0,662,2.635447
1,688,2.914700
2,717,2.443461
3,744,1.570796
0,771,1.396263
1,797,2.251475
2,826,0.575959
3,853,2.827433
0,879,0.157080
1,905,1.518436
2,933,2.129302
3,960,0.453786
0,986,1.640609
