0,0,2.111848
1,29,1.221730
2,55,2.687807
3,83,2.949606
1,137,1.396263
2,164,0.628319
3,192,1.343904
0,218,0.436332
1,247,1.256637
3,301,2.705260
0,330,2.600541
1,358,1.047198
2,385,2.862340
3,413,0.837758
0,442,1.675516
1,469,0.471239
2,498,0.523599
3,526,2.460914
0,554,0.628319
1,583,2.932153
2,609,1.431170
3,638,0.610865
0,666,2.478368
1,694,2.478368
2,720,2.408554
3,747,1.832596
0,774,1.186824
1,802,1.850049
2,828,2.914700
3,857,2.722714
0,886,0.034907
1,914,1.029744
2,943,0.471239
3,970,0.733038
0,997,1.919862
