0,0,2.687807
1,26,2.164208
3,80,2.932153
0,109,1.884956
1,135,2.164208
2,162,1.815142
3,188,1.308997
0,214,1.134464
1,240,2.024582
2,269,2.600541
3,295,2.827433
0,321,0.104720
1,349,1.605703
2,378,0.541052
3,406,0.855211
0,434,2.129302
1,461,1.308997
2,488,1.640609
3,515,2.408554
0,542,0.890118
1,569,0.628319
2,598,2.373648
3,625,0.244346
0,653,2.932153
1,680,0.104720
2,707,3.106686
3,736,1.396263
0,762,1.745329
1,789,2.652900
2,815,0.436332
3,842,2.583087
0,869,0.506145
1,895,1.588250
2,924,1.326450
3,952,0.191986
0,980,2.356194
