0,0,1.204277
1,26,1.518436
2,55,2.565634
3,83,2.460914
0,112,0.331613
1,141,1.483530
2,170,0.645772
3,197,0.628319
0,225,2.478368
1,254,1.082104
2,283,1.972222
3,311,1.762783
0,339,1.256637
1,367,0.715585
2,395,2.897247
3,421,0.157080
0,448,0.191986
1,476,0.052360
2,502,0.907571
3,530,1.274090
0,559,1.954769
1,588,2.513274
2,617,1.815142
3,646,2.321288
0,674,0.698132
1,700,1.500983
2,727,2.565634
3,753,2.949606
0,779,2.426008
2,833,0.226893
3,859,1.047198
0,887,1.029744
1,914,3.001966
2,943,0.872665
3,969,1.518436
0,998,2.809980
