0,0,0.959931
1,27,2.670354
2,55,0.785398
3,82,0.314159
0,111,0.104720
1,138,0.069813
2,167,2.356194
3,194,1.658063
0,220,1.692969
1,247,0.401426
2,276,0.837758
3,302,2.478368
0,328,0.191986
1,355,0.087266
2,382,2.094395
3,409,0.471239
0,437,1.989675
1,465,2.879793
2,492,0.453786
3,521,1.815142
1,577,2.268928
2,603,1.884956
3,629,2.548181
0,658,2.321288
1,686,1.431170
2,712,0.296706
3,739,0.349066
0,768,0.750492
1,796,0.139626
2,824,1.762783
3,852,1.169371
0,878,2.251475
1,905,2.076942
2,934,2.809980
3,962,1.797689
0,989,0.925025
