0,0,2.583087
1,29,0.890118
2,56,0.104720
3,84,1.815142
0,110,1.308997
1,139,0.593412
2,166,1.658063
3,195,3.071779
0,221,3.036873
1,250,0.331613
2,278,3.071779
3,307,1.151917
1,361,2.530727
2,387,1.256637
3,414,1.658063
0,442,0.244346
1,470,1.919862
2,499,2.530727
3,526,2.827433
0,553,1.884956
1,579,0.977384
2,608,0.436332
3,634,0.593412
0,663,0.261799
1,689,3.124139
2,716,1.483530
3,743,1.326450
0,770,2.181662
1,799,2.007129
3,854,1.815142
0,881,0.331613
1,908,0.575959
2,937,0.157080
3,964,2.251475
0,992,2.338741
