0,0,2.670354
1,26,0.226893
2,54,2.495821
3,81,1.884956
0,107,1.535890
1,136,0.575959
2,163,0.733038
3,190,2.757620
0,218,0.383972
1,246,0.261799
2,275,2.059489
3,303,1.169371
0,329,2.373648
1,355,2.844887
2,382,0.331613
3,409,2.024582
0,438,0.872665
1,465,2.111848
2,491,1.500983
3,518,2.914700
0,546,2.199115
1,575,1.186824
2,601,2.670354
3,627,0.279253
0,655,0.942478
1,681,0.226893
2,710,0.558505
3,738,1.431170
0,765,2.705260
1,794,2.024582
2,823,1.274090
3,849,1.937315
0,876,1.308997
1,903,1.134464
2,931,2.321288
3,958,2.408554
0,987,2.897247
