0,0,1.692969
1,29,0.785398
2,57,1.588250
3,86,2.024582
0,112,0.418879
1,139,0.698132
2,167,2.827433
3,196,0.174533
0,225,2.565634
1,253,0.645772
2,282,1.047198
3,309,1.518436
0,338,1.658063
1,365,0.488692
2,394,1.919862
3,421,2.897247
0,447,0.453786
1,474,0.000000
2,502,2.984513
3,529,0.610865
0,556,2.478368
1,584,2.635447
2,613,0.837758
3,639,1.954769
0,665,1.117011
1,691,1.867502
2,718,1.692969
3,744,2.949606
0,771,3.124139
1,797,0.959931
2,824,2.338741
3,850,0.837758
0,877,1.832596
1,905,0.139626
3,960,1.326450
0,987,0.209440
