0,0,2.775074
1,27,0.733038
2,53,2.600541
3,81,2.268928
0,110,2.408554
1,137,1.134464
2,164,0.628319
3,193,0.593412
0,221,1.413717
1,249,1.047198
2,277,1.937315
3,306,1.832596
1,362,1.308997
2,390,0.034907
3,418,0.104720
1,474,1.012291
2,500,1.361357
3,526,1.745329
0,553,1.762783
1,579,0.645772
2,606,2.478368
3,635,2.687807
0,664,0.453786
1,692,0.157080
2,719,0.488692
3,748,0.680678
0,776,2.216568
1,802,2.583087
2,830,1.326450
3,857,1.884956
0,884,1.186824
1,913,2.024582
2,942,2.181662
0,994,2.809980
