0,0,1.675516
1,26,2.722714
2,54,3.054326
3,82,2.635447
0,109,0.471239
1,137,0.087266
2,165,1.448623
3,193,0.663225
0,221,2.722714
2,273,3.054326
3,299,1.867502
0,326,1.186824
1,355,0.628319
2,382,1.431170
3,410,3.124139
0,438,2.897247
1,464,0.279253
2,491,2.844887
3,518,0.872665
0,547,1.675516
1,573,3.001966
2,600,1.396263
3,628,1.954769
0,657,0.017453
1,683,2.251475
2,711,2.897247
3,740,2.740167
0,769,1.884956
1,796,1.169371
2,823,1.082104
3,851,0.383972
0,877,0.052360
1,904,0.034907
2,933,2.303835
3,961,1.274090
0,989,1.780236
