0,0,2.303835
1,28,1.605703
2,56,0.139626
3,84,0.401426
0,113,1.082104
1,141,1.605703
2,168,1.535890
3,196,1.867502
0,224,0.331613
1,253,1.361357
2,280,2.652900
3,306,0.191986
0,334,2.426008
1,361,1.064651
2,389,0.418879
3,418,1.570796
0,446,1.378810
1,475,0.383972
2,503,1.378810
3,529,2.949606
0,557,0.226893
1,584,2.862340
2,612,1.972222
3,639,1.169371
0,668,2.042035
1,694,2.548181
2,720,2.565634
3,746,2.251475
0,773,0.785398
1,802,1.884956
2,831,0.401426
3,860,0.069813
0,889,2.600541
1,915,0.610865
2,944,0.610865
3,972,1.117011
0,1000,1.535890
